,SMILES,%F,logK(%F),MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule,Category
1430,O=C(O)Cc1ccccc1Nc1ccc(Cl)cc1Cl,54.0,0.069635928,296.153,2,2,4.364100000000001,1,0
1431,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,99.99,3.9999565683799694,297.13699999999994,2,1,4.4128000000000025,1,1
1432,O=C(O)Cc1nn(-c2ccc(F)cc2)cc1-c1ccc(Cl)cc1,93.5,1.157898254,330.7460000000001,3,1,3.9589000000000016,1,1
1433,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2ccccc12,45.0,-0.0871501757189001,419.3840000000001,6,1,3.700400000000002,1,0
1434,O=C(O)P(=O)(O)O,9.0,-1.004798883,126.00399999999998,2,3,-0.1579000000000001,1,0
1435,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,85.0,0.7533276666586115,250.2,2,2,3.035600000000001,1,1
1436,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,2.0,-1.6901960800285136,468.3700000000002,9,3,2.1145,1,0
1437,O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O,2.0,-1.6901960800285136,302.242,6,4,2.9096000000000006,1,0
1438,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,15.0,-0.753327667,398.4000000000001,7,3,3.7016000000000018,1,0
1439,O=C(O)c1ccccc1O,99.0,1.99563519459755,138.122,2,2,1.0903999999999998,1,1
1440,O=C(O)c1cccnc1,60.0,0.1760912590556812,123.11099999999998,2,1,0.7797999999999999,1,0
1441,O=C(O)c1cn(C2CC2)c2nc(N3CCCCC3)c(F)cc2c1=O,60.0,0.176091259,331.34700000000004,5,1,2.559000000000001,1,0
1442,O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12,75.0,0.4771212547196624,324.38000000000005,4,1,2.519000000000001,1,0
1443,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,10.0,-0.954242509,392.519,3,1,3.769700000000003,1,0
1444,O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,90.0,0.954242509,362.47300000000007,3,0,3.864900000000003,1,1
1445,O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,99.0,1.99563519459755,588.5520000000004,6,1,6.9950000000000045,0,1
1446,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,50.0,0.0,395.43400000000014,5,1,2.423800000000001,1,0
1447,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,2.0,-1.6901960800285136,473.5940000000001,6,2,6.075200000000007,0,0
1448,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,99.0,1.99563519459755,255.273,3,1,2.291,1,1
1449,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,50.0,0.0,409.4320000000001,3,2,4.888300000000004,1,0
1450,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,99.0,1.995635195,404.4910000000001,3,0,3.795500000000003,1,1
1451,O=C1C(CCS(=O)c2ccccc2)C(=O)[NH+](c2ccccc2)N1c1ccccc1,93.0,1.1233849085396783,405.4990000000001,3,1,2.5055000000000005,1,1
1452,O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,23.0,-0.524762889,366.84400000000016,3,1,5.505100000000004,0,0
1453,O=C1C(O)=C(O)OC1C(O)CO,99.0,1.99563519459755,176.12399999999997,6,4,-1.4074,1,1
1454,O=C1C=CC=CC1=C1NC(=C2C=CC=CC2=O)N(c2ccc(C(=O)O)cc2)N1,70.0,0.367976785,373.36800000000005,6,3,2.1124,1,0
1455,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,3.9,-1.391658781,385.5120000000001,6,0,2.0882,1,0
1456,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,22.0,-0.549671922,341.4070000000001,5,2,1.5254,1,0
1457,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],90.0,0.954242509,329.2300000000001,5,0,2.7346000000000013,1,1
1458,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,87.0,0.8255759,448.39400000000006,4,1,4.859300000000005,1,1
1459,O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,70.0,0.367976785,314.257,6,1,1.7404999999999995,1,0
1460,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,87.0,0.8255759,238.159,6,1,0.0734999999999999,1,1
1461,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,75.0,0.477121255,256.092,3,1,1.9263,1,0
1462,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,78.0,0.549671922,281.271,4,1,2.3843,1,1
1463,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,98.0,1.69019608,315.716,4,1,3.037700000000001,1,1
1464,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,84.0,0.720159303,316.158,3,1,2.6336000000000004,1,1
1465,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,60.0,0.176091259,412.9460000000002,5,1,3.809000000000002,1,0
1466,O=C1N=C(O)CN1N=Cc1ccc([N+](=O)[O-])o1,87.0,0.8255759003117817,238.159,5,1,0.9138,1,1
1467,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,90.0,0.954242509,260.337,3,1,1.8035,1,1
1468,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,74.0,0.454258372,440.9500000000002,3,1,4.627600000000004,1,0
1469,O=C1NNC(=O)C1(c1ccccc1)c1ccccc1,90.0,0.954242509,252.273,2,2,1.1337,1,1
1470,O=C1NS(=O)(=O)c2ccccc21,84.0,0.720159303,183.188,3,1,0.1186999999999999,1,1
1471,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,42.5,-0.131278915,315.67799999999994,2,1,4.073100000000001,1,0
1472,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,97.0,1.50965048,286.718,3,2,2.4479,1,1
1473,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,93.0,1.123384909,321.163,3,2,3.101300000000001,1,1
1474,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,99.0,1.995635195,332.31100000000004,5,2,3.6658000000000017,1,1
1475,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0.0,-2.0,444.4880000000002,10,8,-0.1391999999999994,0,0
1476,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,97.0,1.5096504795465824,296.414,2,0,2.656500000000001,1,1
1477,O=C1c2ccccc2C(=O)C1c1ccccc1,97.0,1.5096504795465824,222.243,2,0,2.849400000000001,1,1
1478,O=CC(O)C(O)C(O)C(O)CO,99.0,1.99563519459755,180.156,6,5,-3.3788000000000005,1,1
1479,O=CN(O)CCCP(=O)(O)O,20.0,-0.6020599913279624,183.1,3,3,-0.5982000000000002,1,0
1480,O=NN(CCCl)C(=O)NC1CCCCC1,99.0,1.995635195,233.699,3,1,2.250900000000001,1,1
1481,O=NN(CCCl)C(=O)NCCCl,11.5,-0.88624543,214.052,3,1,1.157,1,0
1482,O=NN(CCCl)C(O)=NC1CCCCC1,99.99,3.9999565683799694,233.699,3,1,2.4553000000000003,1,1
1483,O=NN(CCCl)C(O)=NCCCl,11.5,-0.8862454303442138,214.052,3,1,1.3614000000000002,1,0
1484,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,1.0,-1.995635195,244.891,2,4,0.4307000000000003,1,0
1485,O=P(O)(O)C(NC1CCCCCC1)P(=O)(O)O,1.0,-1.995635195,287.1889999999999,3,5,0.9377999999999996,1,0
1486,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,1.0,-1.995635195,283.113,4,5,-0.3744000000000002,1,0
1487,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,6.0,-1.1949766032160551,318.61100000000005,3,4,2.0711000000000013,1,0
1488,O=P([O-])([O-])C(Cl)(Cl)P(=O)(O)O,1.0,-1.99563519459755,242.875,4,2,-0.8333000000000004,1,0
1489,O=P([O-])([O-])C(NC1CCCCCC1)P(=O)(O)O,1.0,-1.99563519459755,285.1729999999999,5,3,-0.3262000000000004,1,0
1490,O=P1(N(CCCl)CCCl)NCCCO1,74.0,0.4542583717601582,261.089,2,1,1.884,1,0
1491,O=P1(N(CCCl)CCCl)OCCCN1CCCl,99.0,1.99563519459755,323.5880000000001,2,0,2.8352000000000013,1,1
1492,O=P1(NCCCl)OCCCN1CCCl,92.0,1.06069784,261.08899999999994,2,1,1.884,1,1
1493,O=S(=O)(O)CCS,62.0,0.212608093,142.201,3,2,-0.1959999999999998,1,0
1494,O=S(=O)(O)OC1C(O)COC(OC2COC(O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C1OS(=O)(=O)O,3.0,-1.50965048,602.5010000000002,17,6,-4.810599999999993,0,0
1495,O=S(=O)([O-])CCS,62.0,0.2126080928814437,141.193,4,1,-0.5385999999999997,1,0
1496,O=S(CC(O)=[NH+]O)C(c1ccccc1)c1ccccc1,80.0,0.6020599913279624,290.36400000000003,2,3,0.9510000000000008,1,1
1497,O=S1(=O)N=C(O)c2ccccc21,84.0,0.7201593034059569,183.188,2,1,0.6935000000000002,1,1
1498,O=[N+]([O-])OC1COC2C(O)COC12,93.0,1.1233849085396783,191.139,6,1,-1.2782000000000002,1,1
1499,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,22.0,-0.549671922,236.136,8,0,-1.0621999999999998,1,0
1500,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],60.0,0.176091259,316.135,12,0,-1.1939999999999995,0,0
1501,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],1.0,-1.995635195,227.085,9,0,-1.0200999999999996,1,0
1502,O=[N+]([O-])OCCN=C(O)c1cccnc1,75.0,0.4771212547196624,211.17700000000005,5,1,0.5944999999999998,1,0
1503,O=[N+]([O-])c1ccc(C(O)C(CO)N=C(O)C(Cl)Cl)cc1,80.0,0.6020599913279624,323.13199999999995,5,3,1.7493,1,1
1504,O=[N+]([O-])c1ccc2c(c1)C(c1ccccc1)=NCC(O)=N2,78.0,0.5496719218682742,281.271,4,1,3.0338000000000003,1,1
1505,O=[N+]([O-])c1ccc2c(c1)C(c1ccccc1Cl)=NCC(O)=N2,98.0,1.6901960800285136,315.71600000000007,4,1,3.6872000000000025,1,1
1506,O=[N+]([O-])c1nccn1CC(O)=NCc1ccccc1,99.99,3.9999565683799694,260.253,5,1,1.9479999999999995,1,1
1507,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,90.0,0.954242509,246.194,6,3,-1.6836,1,1
1508,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,40.0,-0.176091259,461.5560000000001,3,1,5.8570000000000055,0,0
1509,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,15.0,-0.753327667,425.9200000000002,5,2,3.353200000000002,1,0
1510,O=c1[nH]cc(F)c(=O)[nH]1,28.0,-0.410174465,130.078,2,2,-0.7977000000000001,1,0
1511,O=c1[nH]cnc2[nH]ncc12,53.0,0.052178012,136.114,3,2,-0.3538,1,0
1512,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,38.0,-0.212608093,236.231,6,2,-0.2105,1,0
1513,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1.0,-1.99563519459755,302.23800000000006,7,5,1.988,1,0
1514,O=c1ccc2ccccc2o1,3.0,-1.50965048,146.14499999999998,2,0,1.793,1,0
1515,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,8.0,-1.06069784,244.20300000000003,7,4,-2.8519,1,0
1516,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,81.0,0.6297314179258209,371.8720000000001,6,0,2.3617,1,1
1517,O=c1nc(O)c(C=CBr)cn1C1CC(O)C(CO)O1,30.0,-0.3679767852945944,333.13800000000003,7,3,-0.0447999999999998,1,0
1518,O=c1nc(O)c(C=CBr)cn1C1OC(CO)C(O)C1O,70.0,0.3679767852945944,349.137,8,4,-1.074,1,0
1519,O=c1nc(O)c(F)cn1C1CC(O)C(CO)O1,90.0,0.9542425094393248,246.194,7,3,-1.2713,1,1
1520,OC(=NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,18.0,-0.6585413472804106,347.46200000000016,2,2,4.179600000000003,1,0
1521,OC(=NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,70.0,0.3679767852945944,414.34600000000006,4,2,4.015500000000003,1,0
1522,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,75.0,0.4771212547196624,287.4470000000001,2,1,3.940400000000003,1,0
1523,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,30.0,-0.3679767852945944,311.46900000000005,2,1,3.9624000000000033,1,0
1524,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,99.0,1.99563519459755,301.47400000000016,2,1,4.330500000000004,1,1
1525,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,77.0,0.524762889154889,295.42600000000004,2,1,3.7985000000000033,1,1
1526,OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,47.0,-0.0521780116650715,347.861,2,1,4.4672000000000045,1,0
1527,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,50.0,0.0,405.44100000000014,5,3,2.363600000000001,1,0
1528,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,90.0,0.954242509,306.276,7,1,0.7357999999999993,1,1
1529,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,80.0,0.602059991,378.31600000000014,3,2,4.447900000000003,1,1
1530,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,93.0,1.123384909,284.74600000000004,3,1,2.6092000000000004,1,1
1531,OC1=NC2=Nc3ccc(Cl)c(Cl)c3CN2C1,75.0,0.4771212547196624,256.092,3,1,2.7666000000000013,1,0
1532,OC1=NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,16.0,-0.7201593034059569,479.06800000000027,4,1,5.583500000000006,0,0
1533,OC1=NCC2(CCN(CCc3ccccc3)CC2)O1,90.0,0.9542425094393248,260.337,3,1,2.0079,1,1
1534,OC1=NN=C(O)C1(c1ccccc1)c1ccccc1,90.0,0.9542425094393248,252.273,2,2,2.814300000000001,1,1
1535,OC1=Nc2cc(Cl)c(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1,60.0,0.1760912590556812,412.9460000000002,5,1,4.458500000000004,1,0
1536,OC1=Nc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2CC1,87.0,0.8255759003117817,448.3940000000003,4,1,5.508800000000005,0,1
1537,OC1=Nc2ccc(Br)cc2C(c2ccccn2)=NC1,84.0,0.7201593034059569,316.158,3,1,3.283100000000002,1,1
1538,OC1=Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,42.5,-0.1312789146393189,315.67799999999994,2,1,4.086700000000001,1,0
1539,OC1=Nc2ccc(Cl)cc2C(c2ccccc2)=NC1,50.0,0.0,270.71900000000005,2,1,3.7790000000000017,1,0
1540,OC1COC(OC2COC(OC3COC(O)C(O)C3O)C(O)C2O)C(O)C1O,3.0,-1.50965048,414.36,13,8,-5.655699999999992,0,0
1541,OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,6.0,-1.1949766032160551,267.278,8,8,-4.492399999999994,0,0
1542,OCC(O)=NCCCOc1cccc(CN2CCCCC2)c1,95.0,1.2787536009528289,306.4060000000001,4,2,2.390200000000001,1,1
1543,OCC(O)C(O)C(O)C(O)CO,7.0,-1.123384909,182.172,6,6,-3.5854000000000004,0,0
1544,OCC(O)CN1CCN(c2ccccc2)CC1,75.0,0.4771212547196624,236.31500000000003,4,2,0.1617999999999997,1,0
1545,OCC(S)CS,0.0,-2.0,124.23,3,3,0.2069,1,0
1546,OCC1(O)OCC(O)C(O)C1O,50.0,0.0,180.156,6,5,-3.2198,1,0
1547,OCC1CCC(n2cnc3c(O)ncnc32)O1,38.0,-0.2126080928814437,236.231,7,2,0.2018,1,0
1548,OCC1NC(c2c[nH]c3c(O)ncnc23)C(O)C1O,40.0,-0.1760912590556812,266.257,7,6,-1.6095000000000008,0,0
1549,OCC1OC(O)C(O)C(O)C1O,99.0,1.995635195,180.156,6,5,-3.2214000000000005,1,1
1550,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,3.0,-1.50965048,342.297,11,8,-5.395599999999993,0,0
1551,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,0.0,-2.0,504.4380000000001,16,11,-7.571399999999989,0,0
1552,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,50.0,0.0,504.6360000000004,12,4,-0.0175999999999973,0,0
1553,OCCN1CC(O)C(O)C(O)C1CO,60.0,0.176091259,207.226,6,5,-3.262099999999999,1,0
1554,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,50.0,0.0,434.52700000000016,4,1,4.601700000000005,1,0
1555,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,49.0,-0.017374096,400.9750000000002,4,1,4.236300000000004,1,0
1556,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,2.7,-1.5567490761093643,437.5310000000002,5,1,4.308100000000003,1,0
1557,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,40.0,-0.1760912590556812,403.9790000000002,5,1,3.942700000000003,1,0
1558,OCCN=C(O)C=Cc1ccccc1,30.0,-0.3679767852945944,191.23,2,2,1.6485999999999998,1,0
1559,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,80.0,0.602059991,374.91200000000015,4,1,3.055900000000001,1,1
1560,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,9.0,-1.004798883,383.51700000000017,6,1,2.8560000000000016,1,0
1561,ON=C(O)CCCCCCC(O)=Nc1ccccc1,43.0,-0.1224064000929048,264.325,3,3,3.960900000000003,1,0
1562,Oc1c(Cl)cc(Cl)c2cccnc12,89.0,0.907997321,214.051,2,1,3.2472000000000003,1,1
1563,Oc1c(I)cc(Cl)c2cccnc12,11.0,-0.9079973214866878,305.502,2,1,3.1984000000000004,1,0
1564,Oc1c(I)cc(I)c2cccnc12,8.0,-1.0606978403536116,396.953,2,1,3.1496000000000013,1,0
1565,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,6.0,-1.1949766032160551,305.761,4,4,2.734400000000001,1,0
1566,Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3,17.0,-0.688629171,327.46800000000013,3,2,3.365600000000001,1,0
1567,Oc1ccc2c(c1)CCC(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,60.0,0.1760912590556812,413.5610000000004,3,1,5.728700000000006,0,0
1568,Oc1ccc2c(c1O)-c1cccc3c1C(C2)NCC3,10.0,-0.9542425094393248,253.301,3,3,2.5077,1,0
1569,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314,16.0,-0.7201593034059569,357.4500000000003,5,3,1.7072999999999998,1,0
1570,Oc1nc2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1,54.0,0.0696359281413944,385.4670000000001,5,1,4.522600000000004,1,0
1571,Oc1nc2ccccc2n1C1CCN(CCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,50.0,0.0,447.5290000000001,4,1,5.879200000000005,0,0
1572,Oc1ncc(F)c(O)n1,28.0,-0.4101744650890492,130.078,4,2,0.0268999999999997,1,0
1573,Oc1ncnc2n[nH]cc12,53.0,0.0521780116650715,136.114,4,2,0.0584999999999998,1,0
1574,S=C=Nc1cccc2ccccc12,99.0,1.995635195,185.251,2,0,3.5741000000000014,1,1
1575,S=c1nc[nH]c2nc[nH]c12,12.0,-0.865301426,152.182,3,2,1.0154899999999998,1,0
1576,Sc1ncnc2[nH]cnc12,12.0,-0.8653014261025438,152.182,4,2,0.6416,1,0
1577,[NH2+]=C(O)CS(=O)C(c1ccccc1)c1ccccc1,80.0,0.6020599913279624,274.365,1,2,1.2403000000000004,1,1
1578,c1cc2c(c(N3CCNCC3)c1)OCCO2,99.99,3.9999565683799694,220.2719999999999,4,1,0.8673999999999997,1,1
1579,c1ccc(C(c2ccccc2)C2CCCCN2)cc1,90.0,0.9542425094393248,251.37299999999996,1,1,3.960600000000002,1,1
1580,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,72.0,0.410174465,243.39399999999992,1,0,4.331900000000004,1,0
1581,c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,86.0,0.7883704155653297,262.35599999999994,2,1,2.994300000000001,1,1
1582,c1ccc(C2CN3CCSC3=N2)cc1,65.0,0.268845312,204.298,3,0,2.1461,1,0
1583,c1ccc(CC2=NCCN2)cc1,90.0,0.9542425094393248,160.22000000000003,2,1,1.2308,1,1
1584,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,75.0,0.4771212547196624,304.4370000000001,2,0,4.017500000000003,1,0
1585,c1ccc2c(c1)OCC(C1=NCCN1)O2,34.0,-0.2880650184996136,204.229,4,1,0.8280999999999994,1,0
1586,c1cnc2cc3c(cc2n1)C1CNCC3C1,87.0,0.8255759,211.26799999999992,3,1,1.8039,1,1
